iter,time,reward,steps,convergence,policy
1,3.1026640000000327,-292.0,394.0,9.370707858
2,1.6371200000016017,-2986.0,3088.0,8.743019515999999
3,2.0598310000004005,66.0,36.0,8.50042167154097
4,0.502014999998579,-146.0,248.0,7.852938680959383
5,0.24502300000150967,-42.0,144.0,7.345553632900279
6,0.45058000000253173,39.0,63.0,6.776403449466781
7,0.39436399999814853,66.0,36.0,6.210022051055526
8,1.03880900000064,3.0,99.0,5.940576616020776
9,0.7384280000017895,-8.0,110.0,5.626408518878776
10,0.41223899999920377,-304.0,406.0,5.0569285180715555
11,0.503034000001179,24.0,78.0,5.297511761433794
12,0.3936340000016969,60.0,42.0,5.63516336854465
13,0.44699499999723,41.0,61.0,5.268724979133341
14,0.4175449999976877,78.0,24.0,5.378229977601405
15,0.6126890000004437,52.0,50.0,5.392547847936877
16,0.49331199999969044,70.0,32.0,5.492912118402883
17,0.3803259999983766,40.0,62.0,5.7751695596777965
18,0.5295969999998817,76.0,26.0,5.755248101514613
19,0.29595300000195834,47.0,55.0,5.7970494749412795
20,0.2529789999989873,51.0,51.0,6.068761024072863
21,0.3696759999982646,88.0,14.0,5.9393447294539286
22,0.5173210000002371,25.0,77.0,5.790960493377936
23,0.46163900000095737,86.0,16.0,6.081928183022063
24,0.17310100000145212,55.0,47.0,6.239206394088934
25,0.21961399999881337,63.0,39.0,6.262491205286814
26,0.28147500000130776,82.0,20.0,6.266966186088615
27,0.45265299999996955,38.0,64.0,6.3158225864757584
28,0.24278599999760786,84.0,18.0,5.956426731606742
29,0.6613579999985575,89.0,13.0,5.841326735135584
30,0.6395099999991771,40.0,62.0,5.679734826050257
31,0.35148599999956787,89.0,13.0,6.093688913594905
32,0.22934300000088115,52.0,50.0,6.15690516476127
33,0.41202899999959186,51.0,51.0,6.044021782843025
34,0.5655239999988737,-29.0,131.0,6.036890425781074
35,0.2691070000011564,-1234.0,1336.0,6.015994638353055
36,0.5869330000010109,31.0,71.0,6.025429119661129
37,0.3198040000000901,47.0,55.0,5.791516505312221
38,0.3794849999998462,77.0,25.0,6.475957603313165
39,0.5142710000001216,82.0,20.0,6.417192255943448
40,0.24797600000070474,69.0,33.0,6.202515876369408
41,0.32471300000125325,84.0,18.0,6.274298225947348
42,0.3744749999974317,84.0,18.0,6.193388923372831
43,0.27280399999796145,24.0,78.0,6.1704064650649855
44,0.21871100000225852,85.0,17.0,5.976588052745588
45,0.3122130000008383,87.0,15.0,5.854548653128101
46,0.2508960000007221,85.0,17.0,5.901739762677242
47,0.39110600000213935,59.0,43.0,6.305771524311967
48,0.3591070000013019,85.0,17.0,5.841485397848077
49,0.8488120000009758,76.0,26.0,5.969072397962853
50,0.26756300000130295,80.0,22.0,6.051364641178675
51,0.2074680000028195,-5.0,107.0,5.719967285444973
52,0.22243699999791033,55.0,47.0,5.652565458077857
53,0.38308699999944906,89.0,13.0,5.607813997807986
54,1.034081000000242,72.0,30.0,5.72606363923609
55,0.7105240000022661,79.0,23.0,6.3366529908058045
56,0.2135929999980135,58.0,44.0,6.5420206230598215
57,0.2698340000009125,-7.0,109.0,6.4099649664430105
58,0.21153700000198228,50.0,52.0,6.263758073715346
59,0.4100320000013369,-240.0,342.0,6.199720670351279
60,0.5291679999999133,19.0,83.0,6.48795525350611
61,0.37128499999994347,66.0,36.0,6.493108019680652
62,0.26256700000004685,29.0,73.0,6.505619083731263
63,0.5064909999994427,61.0,41.0,6.666104102907262
64,0.17729700000046478,38.0,64.0,6.6445855410392
65,0.28439300000115963,-257.0,359.0,6.067749625141377
66,0.6873219999974367,52.0,50.0,5.847245691526029
67,0.3165349999996181,66.0,36.0,5.805714047169198
68,0.29822800000189886,-170.0,272.0,6.194376057256461
69,0.6089819999992585,72.0,30.0,6.127492105679011
70,0.38958500000063623,75.0,27.0,5.8961852143556595
71,0.2490239999985988,78.0,24.0,5.800988606491056
72,0.46660699999989674,77.0,25.0,5.988481166996381
73,0.24401099999948883,78.0,24.0,5.699533551430113
74,0.4016379999995934,73.0,29.0,5.743712405395525
75,0.5031870000031802,49.0,53.0,5.876894413718131
76,0.3935060000017643,51.0,51.0,5.710600309859633
77,0.32880799999901456,72.0,30.0,5.36778303270121
78,0.42876400000224635,87.0,15.0,5.035721401827821
79,0.6604929999980413,74.0,28.0,5.083203886418431
80,0.2760029999997471,71.0,31.0,5.15595733252624
81,0.26715399999943656,82.0,20.0,5.112181374249198
82,0.6047450000004062,86.0,16.0,5.131734677878096
83,0.20627399999995077,-18.0,120.0,5.207958098580599
84,0.5065010000002701,66.0,36.0,5.479897582291628
85,0.25892199999688614,74.0,28.0,5.39664328538778
86,0.1962979999987624,80.0,22.0,5.491382091150326
87,0.7815419999985806,83.0,19.0,5.796631160633353
88,0.3353229999980556,79.0,23.0,5.954886862094331
89,0.3443860000018617,58.0,44.0,5.92139948383911
90,0.2717409999988263,38.0,64.0,6.342249510608424
91,0.28771900000279516,77.0,25.0,6.480053971340605
92,0.317029000001412,48.0,54.0,6.319859071678566
93,0.3492149999999583,84.0,18.0,6.283393599590797
94,0.36067100000281016,70.0,32.0,5.880226400131747
95,0.25828500000102395,43.0,59.0,5.807391124577045
96,0.7275069999970185,74.0,28.0,6.174503903563182
97,0.2686730000007742,86.0,16.0,5.785046036248803
98,0.40107300000258306,27.0,75.0,5.6278331913071735
99,0.4080799999996998,20.0,82.0,5.345418510314761
100,0.3328019999990772,15.0,87.0,4.854778484536555
101,0.42778099999907226,81.0,21.0,4.737776106535184
102,0.34047799999825656,-34.0,136.0,4.861787167412329
103,0.5088929999992331,88.0,14.0,5.159561100774963
104,0.26205800000056456,-193.0,295.0,5.269296195897482
105,0.2596220000015137,18.0,84.0,5.52815797383097
106,0.20951599999818882,40.0,62.0,4.984786041312013
107,0.22380399999732958,84.0,18.0,5.088602914618886
108,0.7245810000000574,36.0,66.0,5.2887473059160515
109,0.3865959999984625,85.0,17.0,5.668699890204989
110,0.2896999999997263,-6.0,108.0,5.680271182489513
111,0.23604200000093556,22.0,80.0,5.495836124541159
112,0.3676080000012405,-42.0,144.0,5.466166969736013
113,0.4291750000007255,42.0,60.0,5.1309783090372205
114,0.20195100000108823,57.0,45.0,5.081824514480897
115,0.1830699999985086,85.0,17.0,5.0436429854199165
116,0.5270129999992434,-27.0,129.0,5.2353443527125
117,0.4582299999995598,84.0,18.0,5.483995470755815
118,0.339455000002431,43.0,59.0,5.235671467225634
119,0.26469899999881363,42.0,60.0,5.002329244274977
120,0.9118130000018709,41.0,61.0,4.84128159225032
121,0.3648369999993406,84.0,18.0,5.063927016438657
122,0.20911300000037158,72.0,30.0,4.92741660042641
123,1.4409680000007086,79.0,23.0,5.307677962853369
124,0.22019999999756124,81.0,21.0,5.283080582567541
125,0.34246500000278957,79.0,23.0,5.018669580120202
126,0.44804699999900777,72.0,30.0,5.210559330441322
127,0.1467799999979036,-8.0,110.0,5.099692393333845
128,0.2953550000022176,56.0,46.0,5.351156672892442
129,0.39580700000030333,83.0,19.0,5.245774831398217
130,0.3656859999985329,83.0,19.0,5.487948637553872
131,0.4149209999972925,81.0,21.0,5.454947366188158
132,0.4003809999986174,76.0,26.0,5.679899349815278
133,0.17560799999927212,54.0,48.0,5.220945156683328
134,0.7515369999993027,77.0,25.0,5.287545956275554
135,0.5762310000001492,24.0,78.0,5.838015443653757
136,0.4339189999988946,49.0,53.0,5.629241276276036
137,0.6980670000018563,2.0,100.0,5.66498546077873
138,0.5143329999981461,-163.0,265.0,5.490568408420683
139,0.4315350000005935,82.0,20.0,6.14100959332112
140,0.3721900000002165,86.0,16.0,6.182245203502502
141,0.24125999999924375,6.0,96.0,6.267019502376573
142,0.43322100000153796,48.0,54.0,6.566320158225541
143,0.2278139999987161,71.0,31.0,6.723368899800571
144,0.6667309999990323,58.0,44.0,7.165441370863526
145,0.39419699999854174,-27.0,129.0,6.651103714799033
146,0.3696210000008193,85.0,17.0,7.050265224688597
147,0.34064000000100236,83.0,19.0,6.9656460551589445
148,0.22280399999985434,-18.0,120.0,6.850283782454288
149,0.29877000000055887,86.0,16.0,6.391023873623863
150,0.3271180000012919,1.0,101.0,6.387106933392596
151,0.44171500000089736,69.0,33.0,6.117460180967001
152,0.5060429999979021,69.0,33.0,5.555646452610882
153,0.3201659999980677,13.0,89.0,5.4460031058955325
154,0.21296699999950874,1.0,101.0,4.981501910145266
155,0.18224200000105384,55.0,47.0,5.088452043089473
156,0.584620000001479,59.0,43.0,4.747226049700432
157,0.37595300000248244,53.0,49.0,4.606011888246549
158,0.7631480000007684,73.0,29.0,4.756216991793903
159,0.3075320000007764,79.0,23.0,4.754447216193552
160,0.4022429999999133,81.0,21.0,4.606036430181405
161,0.4731000000006702,38.0,64.0,5.217367237960502
162,0.18333799999936673,-25.0,127.0,5.329445605985546
163,0.8057119999982376,46.0,56.0,5.674341364368947
164,0.378742999998849,66.0,36.0,5.651771630615471
165,0.32058100000043055,-484.0,586.0,5.487186960773451
166,0.29770299999754,71.0,31.0,5.2746722477838475
167,0.15974999999812667,65.0,37.0,5.290138916836445
168,0.5696129999996913,78.0,24.0,5.31933440115141
169,0.3962210000025834,71.0,31.0,5.264584095825081
170,0.29303400000202373,17.0,85.0,5.4433032555395
171,0.48369499999978416,-2.0,104.0,5.110867695758266
172,0.33480000000096766,-4.0,106.0,5.092679570093209
173,0.49289599999724487,87.0,15.0,5.212219098830684
174,0.33822099999980537,50.0,52.0,5.288054086787879
175,0.3283449999997856,84.0,18.0,5.518191803128678
176,0.36762699999925985,69.0,33.0,5.734503266180047
177,0.19805100000169773,71.0,31.0,5.848468924890611
178,0.3583020000021975,73.0,29.0,5.7627395300027375
179,0.31831199999743376,71.0,31.0,5.8600614352631455
180,1.2824480000013239,-233.0,335.0,5.903250724363035
181,0.48354200000133574,67.0,35.0,5.925431609477586
182,0.4221920000020418,67.0,35.0,6.154675950336693
183,0.6372139999974991,75.0,27.0,6.228595381332471
184,0.4244140000011498,77.0,25.0,6.400542124827969
185,0.7287630000014644,44.0,58.0,6.753181507400713
186,0.797206000001438,86.0,16.0,6.351599999020221
187,0.63416900000135,44.0,58.0,6.723661292956959
188,0.8307810000012239,45.0,57.0,7.117128152050283
189,0.746234000001067,-313.0,415.0,7.1512096374305205
